DATE,CC,HU,QQ,TX,TN,TG,RR,PP,SD,SS
1997-03-17,5,82,154,14.0,5.300000000000001,11.4,0.0,1026.6000000000001,0,7.800000000000001
1997-03-18,6,77,104,12.9,8.0,11.0,0.30000000000000004,1013.0,0,3.2
1997-03-19,7,67,136,14.5,7.800000000000001,10.4,0.0,1011.8000000000001,0,5.800000000000001
1997-03-20,3,71,174,12.4,1.6,8.0,0.1,1020.3000000000001,0,9.200000000000001
1997-03-21,6,63,181,12.9,4.7,8.6,0.0,1025.1000000000001,0,9.700000000000001
1997-03-22,4,72,179,12.600000000000001,2.0,7.4,0.6000000000000001,1025.3,0,9.3
1997-03-23,7,74,82,10.700000000000001,6.0,9.3,0.0,1010.7,0,1.4000000000000001
1997-03-24,7,86,49,13.9,4.0,7.4,0.2,1011.1,0,0.0
1997-03-25,6,75,77,13.8,3.3000000000000003,8.6,0.0,1017.4000000000001,0,1.0
1997-03-26,7,86,50,17.7,8.200000000000001,11.0,0.0,1015.5,0,0.0
1997-03-27,5,75,174,12.600000000000001,4.3,11.0,0.0,1017.0,0,8.0
1997-03-28,2,56,210,13.3,5.0,8.8,0.0,1022.5,0,11.3
1997-03-29,4,67,169,14.8,1.5,7.4,0.0,1027.3,0,7.300000000000001
1997-03-30,2,63,208,16.5,2.4000000000000004,8.6,0.0,1028.0,0,10.700000000000001
1997-03-31,1,66,218,17.2,2.9000000000000004,9.700000000000001,0.0,1026.0,0,11.5
1997-04-01,0,64,220,17.7,3.2,10.200000000000001,0.0,1023.4000000000001,0,11.5
1997-04-02,3,68,178,14.9,4.5,11.100000000000001,0.0,1020.1,0,7.5
1997-04-03,6,64,148,13.8,6.7,10.8,0.0,1017.4000000000001,0,5.0
1997-04-04,4,60,199,17.7,3.4000000000000004,8.6,0.0,1026.5,0,9.1
1997-04-05,6,70,148,14.5,7.0,12.4,0.0,1019.0,0,4.800000000000001
1997-04-06,5,69,178,15.0,8.1,11.3,0.0,1027.5,0,7.0
1997-04-07,3,60,232,17.3,2.5,8.8,0.0,1032.3,0,11.600000000000001
1997-04-08,5,55,214,20.5,2.9000000000000004,10.100000000000001,0.0,1028.6000000000001,0,9.8
1997-04-09,6,53,218,21.3,4.2,12.4,0.0,1029.0,0,10.0
1997-04-10,2,55,236,16.0,4.7,13.0,0.0,1032.0,0,11.4
1997-04-11,5,68,152,13.700000000000001,6.5,11.200000000000001,0.0,1030.1000000000001,0,4.6000000000000005
1997-04-12,3,60,242,17.3,1.2000000000000002,7.4,0.0,1031.7,0,11.700000000000001
1997-04-13,4,58,207,15.5,6.2,11.8,0.0,1027.9,0,8.5
1997-04-14,6,76,89,13.4,6.4,11.0,0.0,1027.1000000000001,0,0.8
1997-04-15,3,60,254,15.100000000000001,6.7,10.0,0.0,1031.2,0,12.3
1997-04-16,3,60,246,14.700000000000001,2.4000000000000004,8.8,0.0,1029.5,0,11.4
1997-04-17,5,63,189,11.9,7.6000000000000005,11.200000000000001,0.0,1026.0,0,6.7
1997-04-18,5,71,138,9.9,2.4000000000000004,7.2,0.1,1023.8000000000001,0,3.2
1997-04-19,7,63,120,10.4,5.6000000000000005,7.800000000000001,0.0,1019.8000000000001,0,2.1
1997-04-20,3,54,229,13.9,1.0,5.7,0.0,1021.8000000000001,0,9.5
1997-04-21,3,61,254,12.200000000000001,-1.0,6.4,0.0,1017.9000000000001,0,11.4
1997-04-22,6,55,219,15.8,5.0,8.6,0.0,1018.1,0,8.5
1997-04-23,7,58,156,16.8,5.5,10.600000000000001,0.0,1018.6,0,4.0
1997-04-24,6,64,164,11.700000000000001,5.9,11.4,0.0,1016.8000000000001,0,4.4
1997-04-25,8,84,68,13.0,7.0,9.4,8.4,1014.9000000000001,0,0.0
1997-04-26,8,92,68,18.900000000000002,8.1,10.600000000000001,1.3,1008.8000000000001,0,0.0
1997-04-27,7,75,165,18.8,9.600000000000001,14.200000000000001,0.0,1008.2,0,4.3
1997-04-28,7,71,183,17.6,11.100000000000001,15.0,0.0,1006.2,0,5.4
1997-04-29,5,60,232,20.3,11.200000000000001,14.4,0.0,1014.4000000000001,0,8.8
1997-04-30,3,63,288,22.700000000000003,6.9,13.600000000000001,0.0,1026.0,0,13.200000000000001
1997-05-01,4,60,295,25.8,8.0,15.4,0.0,1028.8,0,13.700000000000001
1997-05-02,1,52,298,25.700000000000003,9.4,17.6,0.0,1024.6000000000001,0,13.8
1997-05-03,4,64,216,20.1,10.5,18.1,0.6000000000000001,1015.1,0,7.300000000000001
1997-05-04,6,76,165,18.5,12.700000000000001,16.400000000000002,0.2,1002.4000000000001,0,3.9000000000000004
1997-05-05,7,74,169,9.1,11.600000000000001,15.0,6.800000000000001,989.5,0,4.1000000000000005
1997-05-06,5,63,247,12.9,4.2,6.6000000000000005,0.0,996.9000000000001,0,9.3
1997-05-07,4,63,269,12.5,-0.5,6.2,1.8,1001.4000000000001,0,10.9
1997-05-08,7,77,146,14.0,5.5,9.0,1.4000000000000001,995.5,0,2.7
1997-05-09,6,76,229,15.200000000000001,6.0,10.0,4.4,998.2,0,7.800000000000001
1997-05-10,5,74,210,16.2,7.9,11.600000000000001,0.2,1002.0,0,6.4
1997-05-11,4,67,261,15.0,7.7,12.0,0.4,1003.8000000000001,0,10.0
1997-05-12,3,73,248,17.8,8.1,11.600000000000001,3.0,1014.8000000000001,0,9.0
1997-05-13,5,65,263,19.6,7.0,12.4,0.2,1019.4000000000001,0,10.0
1997-05-14,2,66,310,19.200000000000003,6.1000000000000005,12.8,0.0,1021.2,0,13.600000000000001
1997-05-15,6,70,164,23.0,8.3,13.8,0.0,1020.6,0,3.4000000000000004
1997-05-16,7,77,114,26.6,10.600000000000001,16.8,2.2,1014.5,0,1.0
1997-05-17,6,75,215,20.700000000000003,12.600000000000001,19.6,0.0,1010.8000000000001,0,6.4
1997-05-18,6,75,187,18.8,14.9,17.8,0.0,1009.9000000000001,0,4.6000000000000005
1997-05-19,6,79,157,15.5,11.200000000000001,15.0,1.0,1006.7,0,2.9000000000000004
1997-05-20,6,84,121,13.9,8.9,12.200000000000001,5.4,1003.2,0,1.2000000000000002
1997-05-21,8,80,79,14.8,11.0,12.4,0.0,1008.6,0,0.0
1997-05-22,7,64,121,15.5,8.4,11.600000000000001,0.6000000000000001,1017.0,0,1.2000000000000002
1997-05-23,7,63,198,16.5,8.200000000000001,11.8,0.0,1022.4000000000001,0,5.1000000000000005
1997-05-24,2,56,333,19.1,5.5,11.0,0.0,1028.7,0,14.8
1997-05-25,3,62,324,23.200000000000003,5.300000000000001,12.200000000000001,0.0,1029.9,0,14.0
1997-05-26,3,62,324,20.0,6.800000000000001,15.0,0.0,1026.0,0,14.0
1997-05-27,3,60,300,17.900000000000002,11.0,15.5,0.0,1026.5,0,12.0
1997-05-28,3,60,287,23.200000000000003,7.4,12.600000000000001,0.0,1030.2,0,11.0
1997-05-29,2,56,337,24.3,7.800000000000001,15.5,0.0,1029.0,0,14.9
1997-05-30,1,47,342,23.200000000000003,10.100000000000001,17.2,0.0,1028.3,0,15.200000000000001
1997-05-31,1,44,340,19.700000000000003,10.200000000000001,16.7,0.0,1025.5,0,15.0
1997-06-01,2,43,341,22.1,11.200000000000001,15.4,0.0,1022.5,0,15.200000000000001
1997-06-02,6,47,269,22.8,12.600000000000001,17.400000000000002,0.0,1017.4000000000001,0,9.5
1997-06-03,5,56,256,22.8,10.100000000000001,16.400000000000002,0.0,1018.1,0,8.5
1997-06-04,5,62,286,26.700000000000003,9.700000000000001,16.2,0.0,1016.4000000000001,0,10.700000000000001
1997-06-05,7,63,194,25.900000000000002,12.600000000000001,19.6,0.4,1005.5,0,4.5
1997-06-06,7,70,178,24.0,14.4,20.200000000000003,11.8,1004.9000000000001,0,3.6
1997-06-07,5,71,235,22.200000000000003,15.9,20.0,0.0,1006.7,0,7.0
1997-06-08,4,69,301,22.8,14.0,18.1,2.4000000000000004,1012.7,0,11.700000000000001
1997-06-09,6,68,245,26.3,10.200000000000001,16.5,0.0,1022.0,0,7.6000000000000005
1997-06-10,7,63,199,24.5,14.100000000000001,20.200000000000003,2.8000000000000003,1017.1,0,4.7
1997-06-11,7,80,146,19.6,16.6,20.6,4.6000000000000005,1007.0,0,2.0
1997-06-12,7,78,174,22.6,15.3,17.400000000000002,0.0,1006.4000000000001,0,3.3000000000000003
1997-06-13,6,69,238,18.0,14.5,18.6,0.0,1004.9000000000001,0,7.1000000000000005
1997-06-14,8,72,127,19.0,13.0,15.5,0.0,1010.1,0,1.2000000000000002
1997-06-15,6,68,221,20.3,10.700000000000001,14.8,0.2,1018.5,0,6.0
1997-06-16,6,70,205,20.400000000000002,11.100000000000001,15.700000000000001,0.0,1019.9000000000001,0,5.0
1997-06-17,7,60,206,21.400000000000002,11.8,16.1,1.8,1021.6,0,5.1000000000000005
1997-06-18,7,64,241,16.8,11.700000000000001,16.6,0.0,1017.6,0,7.300000000000001
1997-06-19,7,81,113,16.0,12.200000000000001,14.5,8.0,1006.9000000000001,0,0.7000000000000001
1997-06-20,6,81,172,18.900000000000002,7.5,11.8,2.8000000000000003,998.5,0,3.2
1997-06-21,6,74,273,18.1,11.9,15.4,7.0,992.0,0,9.5
1997-06-22,7,85,185,19.900000000000002,11.5,14.8,7.2,996.8000000000001,0,3.9000000000000004
1997-06-23,6,71,238,19.0,12.200000000000001,16.0,1.6,1009.3000000000001,0,7.1000000000000005
1997-06-24,7,56,226,16.0,10.200000000000001,14.600000000000001,0.4,1015.1,0,6.300000000000001
1997-06-25,8,87,81,16.1,11.9,14.0,9.600000000000001,1002.4000000000001,0,0.0
1997-06-26,8,90,89,13.5,12.4,14.200000000000001,22.0,995.1,0,0.1
1997-06-27,8,89,81,16.2,11.9,12.700000000000001,10.0,999.4000000000001,0,0.0
1997-06-28,8,87,89,18.2,11.0,13.600000000000001,0.4,1004.4000000000001,0,0.1
1997-06-29,7,78,94,16.6,11.200000000000001,14.700000000000001,0.0,1007.4000000000001,0,0.2
1997-06-30,8,74,106,18.5,11.600000000000001,14.100000000000001,0.0,1004.1,0,0.5
1997-07-01,7,69,184,18.6,11.8,15.200000000000001,0.0,1004.5,0,3.9000000000000004
1997-07-02,6,72,212,17.400000000000002,10.4,14.5,0.4,1005.7,0,5.5
1997-07-03,7,75,136,18.3,10.3,13.8,8.0,1009.1,0,1.6
1997-07-04,7,79,139,22.400000000000002,11.700000000000001,15.0,2.2,1016.7,0,1.7000000000000002
1997-07-05,4,67,306,24.8,10.8,16.6,0.0,1025.4,0,12.200000000000001
1997-07-06,5,66,252,26.700000000000003,12.4,18.6,0.0,1029.0,0,8.200000000000001
1997-07-07,4,62,274,27.6,14.600000000000001,20.6,0.0,1028.1000000000001,0,9.8
1997-07-08,5,73,239,26.3,15.4,21.5,0.8,1025.0,0,7.4
1997-07-09,3,64,335,22.8,15.700000000000001,21.0,0.0,1021.4000000000001,0,14.700000000000001
1997-07-10,4,68,261,23.8,14.200000000000001,18.5,0.0,1018.2,0,9.0
1997-07-11,5,70,229,25.0,13.100000000000001,18.400000000000002,0.0,1016.0,0,6.800000000000001
1997-07-12,6,71,258,24.200000000000003,13.200000000000001,19.1,0.0,1015.8000000000001,0,8.8
1997-07-13,6,69,240,24.1,15.9,20.0,1.8,1016.1,0,7.6000000000000005
1997-07-14,7,70,209,25.1,14.8,19.400000000000002,0.2,1019.1,0,5.6000000000000005
1997-07-15,7,70,207,22.200000000000003,15.0,20.0,0.0,1020.3000000000001,0,5.5
1997-07-16,7,68,140,20.400000000000002,15.100000000000001,18.6,0.4,1018.0,0,1.9000000000000001
1997-07-17,7,80,120,20.8,15.0,17.7,0.4,1014.7,0,1.1
1997-07-18,4,77,210,24.8,11.9,16.400000000000002,1.6,1019.6,0,5.800000000000001
1997-07-19,3,63,292,24.900000000000002,14.200000000000001,19.5,0.0,1026.2,0,11.700000000000001
1997-07-20,2,57,333,25.400000000000002,12.700000000000001,18.8,0.0,1026.1000000000001,0,15.200000000000001
1997-07-21,1,55,322,26.700000000000003,14.3,19.8,0.0,1023.8000000000001,0,14.3
1997-07-22,3,52,297,27.700000000000003,14.4,20.6,0.0,1020.9000000000001,0,12.3
1997-07-23,6,52,241,24.400000000000002,15.600000000000001,21.6,0.0,1019.0,0,8.1
1997-07-24,7,63,127,24.0,17.5,21.0,3.8000000000000003,1013.3000000000001,0,1.5
1997-07-25,4,61,292,21.400000000000002,13.700000000000001,18.8,0.0,1012.5,0,12.100000000000001
1997-07-26,5,81,133,25.1,13.100000000000001,17.2,7.6000000000000005,1015.4000000000001,0,1.8
1997-07-27,6,58,275,25.8,16.0,20.6,0.0,1018.9000000000001,0,10.9
1997-07-28,5,61,297,27.3,13.0,19.400000000000002,0.0,1022.4000000000001,0,12.700000000000001
1997-07-29,5,55,312,24.400000000000002,14.8,21.0,1.2000000000000002,1020.3000000000001,0,14.100000000000001
1997-07-30,6,58,252,18.2,15.5,20.0,0.2,1017.1,0,9.3
1997-07-31,8,79,73,24.200000000000003,15.0,16.6,6.0,1016.8000000000001,0,0.0
1997-08-01,7,83,138,23.200000000000003,14.3,19.200000000000003,0.0,1013.9000000000001,0,2.2
1997-08-02,6,60,253,21.5,15.200000000000001,19.200000000000003,0.0,1018.6,0,9.600000000000001
1997-08-03,8,74,107,21.8,14.9,18.2,2.1,1018.9000000000001,0,0.9
1997-08-04,7,72,143,22.8,15.100000000000001,18.400000000000002,9.5,1019.4000000000001,0,2.5
1997-08-05,7,70,155,26.700000000000003,15.700000000000001,19.200000000000003,0.0,1018.6,0,3.2
1997-08-06,7,83,158,26.8,16.1,21.400000000000002,31.6,1015.1,0,3.4000000000000004
1997-08-07,7,69,206,30.900000000000002,17.900000000000002,22.400000000000002,0.0,1015.6,0,6.5
1997-08-08,2,63,277,28.5,17.400000000000002,24.200000000000003,0.0,1017.1,0,12.100000000000001
1997-08-09,1,70,291,31.5,18.5,23.5,0.0,1019.3000000000001,0,13.4
1997-08-10,3,60,270,29.6,18.2,24.8,0.0,1016.5,0,11.700000000000001
1997-08-11,7,63,159,29.5,21.1,25.400000000000002,0.0,1015.4000000000001,0,3.7
1997-08-12,6,66,182,27.0,18.0,23.8,2.4000000000000004,1021.0,0,5.2
1997-08-13,5,68,234,26.3,19.700000000000003,23.400000000000002,0.0,1021.5,0,9.1
1997-08-14,3,66,278,28.400000000000002,14.700000000000001,20.5,0.0,1023.3000000000001,0,12.9
1997-08-15,2,63,275,29.400000000000002,15.100000000000001,21.8,0.0,1021.7,0,12.8
1997-08-16,1,62,257,24.8,16.900000000000002,23.200000000000003,0.2,1019.4000000000001,0,11.3
1997-08-17,6,71,115,29.700000000000003,18.8,21.8,0.0,1018.6,0,1.6
1997-08-18,5,68,241,31.1,17.8,23.8,0.0,1018.6,0,10.200000000000001
1997-08-19,3,62,248,29.5,18.400000000000002,24.8,0.0,1018.1,0,10.9
1997-08-20,5,57,154,26.900000000000002,18.0,23.8,0.0,1017.9000000000001,0,3.9000000000000004
1997-08-21,7,69,141,25.1,17.7,22.3,0.0,1017.7,0,3.2
1997-08-22,7,79,87,27.1,19.900000000000002,22.5,0.0,1019.0,0,0.6000000000000001
1997-08-23,6,79,152,24.8,19.900000000000002,23.5,0.0,1015.0,0,4.0
1997-08-24,7,81,147,22.3,19.3,22.0,7.300000000000001,1012.4000000000001,0,3.7
1997-08-25,7,82,110,23.3,17.6,20.0,1.6,1009.5,0,1.7000000000000002
1997-08-26,5,69,222,19.700000000000003,11.8,17.6,0.2,1010.9000000000001,0,9.600000000000001
1997-08-27,5,81,124,20.3,13.3,16.5,9.4,1000.5,0,2.5
1997-08-28,5,81,176,20.900000000000002,11.600000000000001,16.0,0.4,997.1,0,6.1000000000000005
1997-08-29,6,68,189,21.8,14.200000000000001,17.6,5.4,1007.7,0,7.2
1997-08-30,7,84,137,24.8,14.4,18.1,0.4,1009.9000000000001,0,3.5
1997-08-31,7,76,158,21.700000000000003,13.5,19.200000000000003,0.0,1011.7,0,5.0
1997-09-01,6,65,178,21.900000000000002,15.100000000000001,18.400000000000002,0.0,1016.0,0,7.2
1997-09-02,3,69,225,19.5,11.600000000000001,16.8,0.0,1020.2,0,11.8
1997-09-03,7,80,55,21.8,14.4,17.0,1.8,1017.3000000000001,0,0.0
1997-09-04,4,68,207,19.700000000000003,15.3,18.6,0.0,1017.6,0,10.3
1997-09-05,6,79,84,20.900000000000002,12.600000000000001,16.2,0.4,1019.9000000000001,0,1.0
1997-09-06,3,70,203,22.6,9.8,15.4,0.0,1023.5,0,10.3
1997-09-07,6,73,143,22.5,14.0,18.3,0.0,1026.2,0,5.0
1997-09-08,1,71,215,22.0,9.1,15.8,0.0,1026.8,0,11.8
1997-09-09,2,61,212,21.200000000000003,12.5,17.2,0.0,1026.0,0,11.700000000000001
1997-09-10,4,64,204,20.6,9.8,15.5,0.0,1025.0,0,11.100000000000001
1997-09-11,7,72,98,20.1,11.700000000000001,16.2,0.4,1011.1,0,2.1
1997-09-12,4,70,166,17.7,13.0,16.6,4.0,1005.7,0,7.6000000000000005
1997-09-13,2,61,200,19.0,6.9,12.3,0.0,1015.9000000000001,0,11.200000000000001
1997-09-14,4,66,164,20.3,6.9,13.0,0.0,1024.9,0,7.7
1997-09-15,6,71,120,22.0,9.0,14.600000000000001,0.0,1023.5,0,4.0
1997-09-16,6,67,180,21.900000000000002,12.0,17.0,0.0,1019.0,0,9.700000000000001
1997-09-17,5,76,140,25.1,10.700000000000001,16.3,0.0,1021.3000000000001,0,5.9
1997-09-18,3,74,165,17.8,10.9,18.0,0.2,1022.5,0,8.5
1997-09-19,8,75,46,18.8,15.8,16.8,0.0,1026.0,0,0.0
1997-09-20,7,59,109,19.1,14.700000000000001,16.8,0.0,1028.4,0,3.6
1997-09-21,4,59,177,21.400000000000002,9.3,14.200000000000001,0.0,1026.0,0,10.4
1997-09-22,1,65,176,21.200000000000003,8.6,15.0,0.0,1025.5,0,10.5
1997-09-23,1,70,174,20.400000000000002,9.9,15.600000000000001,0.0,1026.9,0,10.4
1997-09-24,6,71,97,19.8,10.0,15.200000000000001,0.0,1027.3,0,3.0
1997-09-25,6,68,84,22.1,15.4,17.6,0.0,1027.3,0,2.1
1997-09-26,5,75,134,19.400000000000002,13.200000000000001,17.6,0.0,1025.7,0,6.6000000000000005
1997-09-27,7,76,46,19.900000000000002,13.600000000000001,16.5,0.0,1019.3000000000001,0,0.1
1997-09-28,6,78,90,23.5,10.100000000000001,15.0,0.0,1017.1,0,2.8000000000000003
1997-09-29,7,74,100,21.6,12.100000000000001,17.8,0.0,1020.7,0,3.7
1997-09-30,7,79,47,25.5,15.200000000000001,18.400000000000002,0.0,1023.8000000000001,0,0.2
1997-10-01,4,76,134,19.700000000000003,16.0,20.8,0.0,1019.6,0,7.5
1997-10-02,3,67,155,18.8,12.5,16.1,0.0,1019.8000000000001,0,10.200000000000001
1997-10-03,6,66,98,20.400000000000002,11.4,15.100000000000001,0.0,1021.5,0,4.0
1997-10-04,3,76,122,17.8,10.4,15.4,0.0,1021.1,0,6.6000000000000005
1997-10-05,4,76,50,21.6,9.8,13.8,0.0,1014.9000000000001,0,0.5
1997-10-06,6,84,104,17.3,10.5,16.0,7.800000000000001,1002.3000000000001,0,5.0
1997-10-07,6,79,103,18.5,11.5,14.4,4.0,997.3000000000001,0,5.0
1997-10-08,8,89,35,19.400000000000002,12.100000000000001,15.3,4.4,998.4000000000001,0,0.0
1997-10-09,7,78,54,17.7,13.8,16.6,5.6000000000000005,1000.2,0,0.9
1997-10-10,3,65,131,11.9,10.5,14.100000000000001,0.0,1004.5,0,8.9
1997-10-11,7,89,33,12.600000000000001,9.4,10.600000000000001,12.8,1003.2,0,0.0
1997-10-12,6,68,120,12.100000000000001,9.200000000000001,10.9,0.0,1012.1,0,7.9
1997-10-13,5,70,88,13.3,6.300000000000001,9.200000000000001,0.4,1020.2,0,4.2
1997-10-14,6,78,35,13.9,2.6,8.0,9.600000000000001,1024.3,0,0.1
1997-10-15,8,91,31,17.3,5.4,9.600000000000001,0.0,1011.8000000000001,0,0.0
1997-10-16,7,88,30,19.5,10.200000000000001,13.8,0.2,1012.2,0,0.0
1997-10-17,7,78,97,22.5,12.8,16.2,0.0,1011.6,0,5.9
1997-10-18,3,81,123,22.8,11.600000000000001,17.0,0.1,1017.1,0,9.700000000000001
1997-10-19,2,85,104,13.600000000000001,10.0,16.400000000000002,0.0,1016.3000000000001,0,7.2
1997-10-20,8,79,28,13.0,11.4,12.5,0.0,1017.7,0,0.0
1997-10-21,2,59,116,13.9,8.6,10.8,0.0,1018.5,0,9.4
1997-10-22,2,72,111,13.8,3.2,8.6,0.0,1015.2,0,9.0
1997-10-23,4,68,101,12.0,5.2,9.5,0.0,1018.7,0,7.6000000000000005
1997-10-24,5,67,90,12.100000000000001,7.1000000000000005,9.600000000000001,0.0,1027.4,0,6.2
1997-10-25,3,76,108,12.700000000000001,1.2000000000000002,6.6000000000000005,0.0,1029.7,0,9.200000000000001
1997-10-26,5,76,92,13.3,0.1,6.4,0.0,1027.0,0,6.9
1997-10-27,5,80,55,9.8,3.6,8.4,0.0,1027.6000000000001,0,2.2
1997-10-28,0,48,105,11.8,2.0,5.9,0.0,1034.3,0,9.5
1997-10-29,1,61,101,10.600000000000001,-1.5,5.2,0.0,1036.4,0,9.1
1997-10-30,5,74,71,13.3,-2.5,4.0,0.0,1033.1000000000001,0,4.6000000000000005
1997-10-31,1,71,96,12.600000000000001,-1.4000000000000001,6.0,0.0,1032.7,0,8.700000000000001
1997-11-01,0,73,94,9.200000000000001,-1.0,5.800000000000001,0.2,1027.1000000000001,0,8.5
1997-11-02,4,95,56,11.600000000000001,0.0,4.6000000000000005,0.2,1021.9000000000001,0,2.9000000000000004
1997-11-03,5,84,46,14.200000000000001,1.7000000000000002,6.6000000000000005,0.0,1016.1,0,1.8
1997-11-04,6,84,55,15.9,5.9,10.0,1.0,1003.9000000000001,0,3.1
1997-11-05,7,82,66,14.5,7.2,11.600000000000001,3.7,993.5,0,4.7
1997-11-06,7,90,21,13.8,10.700000000000001,12.600000000000001,0.0,984.6,0,0.0
1997-11-07,7,84,49,13.9,7.800000000000001,10.8,3.6,987.3000000000001,0,2.6
1997-11-08,6,75,63,10.4,9.3,11.600000000000001,1.2000000000000002,984.7,0,4.7
1997-11-09,5,80,44,11.4,7.4,8.9,0.2,985.5,0,2.1
1997-11-10,3,84,65,12.5,7.2,9.3,0.6000000000000001,989.5,0,5.4
1997-11-11,4,82,58,11.3,3.6,8.0,0.0,993.6,0,4.3
1997-11-12,2,87,69,10.0,-0.4,5.4,0.0,1001.9000000000001,0,6.4
1997-11-13,4,88,36,13.600000000000001,0.2,5.1000000000000005,0.4,1005.0,0,1.4000000000000001
1997-11-14,5,92,24,15.3,0.2,6.9,0.7000000000000001,1009.3000000000001,0,0.30000000000000004
1997-11-15,8,94,18,16.400000000000002,3.4000000000000004,9.4,2.6,1011.8000000000001,0,0.0
1997-11-16,7,87,18,15.4,13.5,15.0,0.0,1012.9000000000001,0,0.0
1997-11-17,8,87,17,13.600000000000001,12.600000000000001,14.0,0.0,1010.6,0,0.0
1997-11-18,7,86,17,13.3,10.5,12.0,2.7,1002.0,0,0.0
1997-11-19,6,89,22,12.200000000000001,10.0,11.600000000000001,8.0,995.8000000000001,0,0.30000000000000004
1997-11-20,6,85,32,10.9,10.0,11.100000000000001,2.8000000000000003,990.3000000000001,0,1.3
1997-11-21,4,86,40,12.700000000000001,4.800000000000001,7.800000000000001,0.8,1004.0,0,2.5
1997-11-22,4,86,49,11.700000000000001,3.0,7.800000000000001,4.2,1012.5,0,4.2
1997-11-23,5,88,48,9.0,4.9,8.3,0.2,1016.5,0,4.1000000000000005
1997-11-24,8,85,16,10.100000000000001,6.9,8.0,0.2,1010.3000000000001,0,0.0
1997-11-25,8,86,15,11.9,5.300000000000001,7.7,0.0,1003.3000000000001,0,0.0
1997-11-26,8,84,15,11.100000000000001,6.6000000000000005,9.200000000000001,4.6000000000000005,1006.1,0,0.0
1997-11-27,8,91,15,14.100000000000001,9.1,10.100000000000001,7.4,1007.4000000000001,0,0.0
1997-11-28,7,84,39,12.100000000000001,8.0,11.0,0.2,1000.9000000000001,0,3.0
1997-11-29,6,82,43,8.9,8.5,10.3,1.6,999.8000000000001,0,3.7
1997-11-30,6,78,14,6.4,8.4,8.6,0.0,1011.6,0,0.0
1997-12-01,6,86,17,4.0,0.0,3.2,6.0,1014.7,0,0.2
1997-12-02,7,84,18,4.9,0.7000000000000001,2.4000000000000004,0.0,1010.4000000000001,0,0.30000000000000004
1997-12-03,6,85,13,6.9,0.6000000000000001,2.8000000000000003,0.0,1018.6,0,0.0
1997-12-04,3,86,41,9.1,1.7000000000000002,4.3,0.0,1023.0,0,4.2
1997-12-05,6,83,30,11.200000000000001,-1.7000000000000002,3.7,0.0,1024.2,0,2.1
1997-12-06,7,77,25,11.5,-0.2,5.5,0.0,1019.4000000000001,0,1.4000000000000001
1997-12-07,7,79,16,13.3,6.9,9.200000000000001,1.0,1010.2,0,0.2
1997-12-08,6,81,37,14.0,8.200000000000001,10.8,0.2,999.3000000000001,0,3.5
1997-12-09,7,84,19,15.0,8.0,11.0,5.0,1004.2,0,0.6000000000000001
1997-12-10,7,80,33,14.5,9.600000000000001,12.3,0.6000000000000001,1000.0,0,2.8000000000000003
1997-12-11,7,77,29,9.1,11.4,13.0,0.2,1000.0,0,2.2
1997-12-12,4,70,49,8.3,5.300000000000001,7.2,0.0,1020.5,0,6.5
1997-12-13,4,84,35,9.9,0.2,4.2,0.0,1031.6000000000001,0,3.4000000000000004
1997-12-14,4,85,49,6.300000000000001,2.4000000000000004,6.2,0.0,1031.8,0,6.6000000000000005
1997-12-15,7,73,15,3.2,3.7,5.0,0.0,1032.2,0,0.2
1997-12-16,8,70,12,7.800000000000001,3.0,3.1,0.2,1022.0,0,0.0
1997-12-17,8,84,12,10.3,-0.9,3.4000000000000004,6.800000000000001,1003.7,0,0.0
1997-12-18,8,94,12,8.8,-0.2,5.0,4.4,996.0,0,0.0
1997-12-19,8,94,12,9.9,7.800000000000001,8.3,0.0,996.8000000000001,0,0.0
1997-12-20,8,86,12,6.6000000000000005,6.9,8.4,0.0,1002.9000000000001,0,0.0
1997-12-21,8,94,12,8.4,6.0,6.300000000000001,0.0,1013.1,0,0.0
1997-12-22,8,88,12,13.3,4.1000000000000005,6.2,5.2,1013.4000000000001,0,0.0
1997-12-23,8,89,15,13.9,6.5,9.9,1.4000000000000001,1013.9000000000001,0,0.2
1997-12-24,7,84,12,12.600000000000001,8.4,11.200000000000001,4.0,1010.7,0,0.0
1997-12-25,5,73,14,9.600000000000001,8.3,10.4,4.800000000000001,1001.9000000000001,0,0.1
1997-12-26,6,75,28,8.4,7.6000000000000005,8.6,3.2,1000.0,0,2.1
1997-12-27,5,85,29,7.7,3.4000000000000004,5.9,0.0,1008.8000000000001,0,2.2
1997-12-28,5,87,15,9.1,0.2,4.0,0.2,1011.0,0,0.2
1997-12-29,6,89,21,12.3,2.3000000000000003,5.7,1.0,1008.2,0,0.9
1997-12-30,7,86,29,9.4,3.5,7.9,3.0,1001.7,0,2.1
1997-12-31,5,78,47,10.0,6.800000000000001,8.1,0.0,1001.4000000000001,0,6.0
1998-01-01,6,84,36,12.700000000000001,2.3000000000000003,6.2,12.4,1001.9000000000001,0,3.5
1998-01-02,5,79,22,11.5,4.3,8.5,7.0,985.9000000000001,0,0.9
1998-01-03,6,78,31,9.3,6.4,9.0,5.800000000000001,991.2,0,2.3000000000000003
1998-01-04,6,69,15,7.6000000000000005,3.2,6.2,12.0,991.7,0,0.1
1998-01-05,5,78,33,12.3,2.3000000000000003,5.0,6.6000000000000005,994.8000000000001,0,2.6
